time	V(vmem)
9.881534946398635e-005	2.224073e-002
9.887784946398634e-005	2.264244e-002
9.894034946398634e-005	2.304366e-002
9.900284946398633e-005	2.344437e-002
9.906534946398633e-005	2.384458e-002
9.912784946398632e-005	2.424429e-002
9.919034946398632e-005	2.464350e-002
9.925284946398631e-005	2.504222e-002
9.931534946398631e-005	2.544043e-002
9.937784946398630e-005	2.583815e-002
9.944034946398630e-005	2.623537e-002
9.950284946398629e-005	2.663209e-002
9.956534946398629e-005	2.702832e-002
9.962784946398628e-005	2.742405e-002
9.969034946398628e-005	2.781929e-002
9.975284946398627e-005	2.821403e-002
9.981534946398627e-005	2.860828e-002
9.987784946398626e-005	2.900204e-002
9.994034946398625e-005	2.939531e-002
1.000000000000000e-004	2.977031e-002
